Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-01 00:00:00-04:00,102.14173336058009,102.44051292814493,100.13993609204785,101.54418182373047,16142800,0.0,0.0
2025-10-02 00:00:00-04:00,101.03625973279743,101.72344818014409,99.46270912326224,101.28524017333984,15605400,0.0,0.0
2025-10-03 00:00:00-04:00,101.04622701074396,102.4006812946822,100.78728520985798,101.65373992919922,11867500,0.0,0.0
2025-10-06 00:00:00-04:00,101.46451050254758,102.64965987896328,101.16573852076806,102.28116607666016,13303600,0.0,0.0
2025-10-07 00:00:00-04:00,101.96246876135874,102.82892344245325,100.53830031677175,102.81896209716797,15538900,0.0,0.0
2025-10-08 00:00:00-04:00,102.59986006168052,102.83888676343808,101.73341296222033,102.48035430908203,13584100,0.0,0.0
2025-10-09 00:00:00-04:00,102.70941182757967,103.0281064975663,99.96067314830006,101.3549575805664,19508000,0.0,0.0
2025-10-10 00:00:00-04:00,101.63382525748234,103.2073759659318,101.10598030779657,101.42467498779297,18519400,0.0,0.0
2025-10-13 00:00:00-04:00,100.9565880636789,102.03217775267929,100.65780850667447,101.70352935791016,10871200,0.0,0.0
2025-10-14 00:00:00-04:00,103.62566485068734,107.47987729879254,102.47039193199727,106.77277374267578,30859500,0.0,0.0
2025-10-15 00:00:00-04:00,106.88232471121843,109.1131873622495,106.86240961893893,108.5853500366211,21416300,0.0,0.0
2025-10-16 00:00:00-04:00,108.75465942572961,109.13311457925838,105.22910287845957,106.03579711914062,16366200,0.0,0.0
2025-10-17 00:00:00-04:00,106.73293567805489,107.75873389898855,105.78681302336156,107.29065704345703,13735600,0.0,0.0
2025-10-20 00:00:00-04:00,107.41016673468005,107.808536982215,106.17522580577413,106.61343383789062,10581200,0.0,0.0
2025-10-21 00:00:00-04:00,106.89228560330214,107.04167538874553,105.74697404594303,105.78681182861328,10899700,0.0,0.0
2025-10-22 00:00:00-04:00,106.11547373393462,107.33049198063696,105.22910391553508,106.70306396484375,12296500,0.0,0.0
2025-10-23 00:00:00-04:00,106.91220150976903,107.13130551698407,105.34860461988377,106.42420196533203,11408200,0.0,0.0
2025-10-24 00:00:00-04:00,106.63334590243367,106.7329365619187,105.07971033928236,105.73701477050781,10318000,0.0,0.0
2025-10-27 00:00:00-04:00,105.90632186790994,105.92624455919206,103.72525826590449,104.04395294189453,16375900,0.0,0.0
2025-10-28 00:00:00-04:00,103.63561443583535,103.71528999908601,102.62973894334533,102.7492446899414,13323000,0.0,0.0
2025-10-29 00:00:00-04:00,102.49031413583477,103.24720921867697,101.69357367167643,102.04214477539062,11986400,0.0,0.0
2025-10-30 00:00:00-04:00,101.78320342726191,102.94843769085793,101.54418432628744,101.8130874633789,14065100,0.0,0.0
2025-10-31 00:00:00-04:00,101.2852481451931,101.68361840107147,99.77145029079205,100.76737213134766,20237000,0.0,0.0
2025-11-03 00:00:00-05:00,100.4088332720748,101.38483995696146,99.99054794924345,101.17568969726562,14811700,0.0,0.0
2025-11-04 00:00:00-05:00,101.71349208618692,102.20149924560612,101.0462262946714,101.85292053222656,12636400,0.0,0.0
2025-11-05 00:00:00-05:00,101.32507839503683,102.26124728698578,100.43870863072434,101.05618286132812,13356800,0.0,0.0
2025-11-06 00:00:00-05:00,100.92671009543743,101.51430789998838,99.62205498788155,101.26532745361328,14866000,0.0,0.0
2025-11-07 00:00:00-05:00,101.71348488118707,102.55006309644534,101.31512226259541,102.1716079711914,17248700,0.0,0.0
2025-11-10 00:00:00-05:00,101.73341615647324,102.25129216331443,101.18565611226381,102.00231170654297,14507600,0.0,0.0
2025-11-11 00:00:00-05:00,102.08198143425533,103.31692230164887,101.90271521170787,103.01815032958984,13182100,0.0,0.0
2025-11-12 00:00:00-05:00,102.92851341917606,103.17749386169864,102.24133256464422,103.01815032958984,12084400,0.0,0.0
2025-11-13 00:00:00-05:00,103.16753954272022,103.50615691871816,101.60394256112065,102.121826171875,18088500,0.0,0.0
2025-11-14 00:00:00-05:00,99.79136459289319,102.07202650147079,98.47674807771752,102.06207275390625,23424200,0.0,0.0
2025-11-17 00:00:00-05:00,102.16166514577046,102.89864518688526,101.68361931476473,102.5301513671875,15289400,0.0,0.0
2025-11-18 00:00:00-05:00,102.56002868225434,102.91855353415586,100.96654774887762,100.97650909423828,17604500,0.0,0.0
2025-11-19 00:00:00-05:00,101.16573712325844,101.29520422041307,99.27348420500645,100.19969177246094,22157000,0.0,0.0
2025-11-20 00:00:00-05:00,103.51611689501807,107.4699277549643,102.261253268326,106.67318725585938,50375900,0.0,0.0
2025-11-21 00:00:00-05:00,107.53963558498349,107.70894046153607,104.29292850184298,104.8904800415039,41420800,0.0,0.0
2025-11-24 00:00:00-05:00,104.9303214970073,105.8366063842569,103.33684813603854,103.6356201171875,42519200,0.0,0.0
2025-11-25 00:00:00-05:00,104.18337673330505,106.98191446926288,103.80492919693683,106.56362915039062,20212900,0.0,0.0
2025-11-26 00:00:00-05:00,106.76281449402974,109.14306700094984,106.73293805559415,108.65506744384766,17783300,0.0,0.0
2025-11-28 00:00:00-05:00,108.85425409492106,110.24853851472189,108.5554745202322,110.05931854248047,9846500,0.0,0.0
2025-12-01 00:00:00-05:00,110.05931271290149,111.3042148776986,109.90992293346987,111.07514953613281,17236800,0.0,0.0
2025-12-02 00:00:00-05:00,111.01539971837897,112.19058769821518,110.33817261816353,111.95156860351562,18711800,0.0,0.0
2025-12-03 00:00:00-05:00,112.04119856243834,114.42145097292462,111.7623416839633,113.94341278076172,24478300,0.0,0.0
2025-12-04 00:00:00-05:00,113.15664008561325,114.42145745557873,112.69851695955171,114.37165832519531,25905100,0.0,0.0
2025-12-05 00:00:00-05:00,114.26210879564562,115.79582164543294,114.2123096674935,114.64055633544922,23956400,0.0,0.0
2025-12-08 00:00:00-05:00,114.10275350781006,114.52103881524263,111.84201450006559,113.09687042236328,22700700,0.0,0.0
2025-12-09 00:00:00-05:00,113.48528547726195,115.24807130908115,112.55907790417398,114.59075927734375,24326700,0.0,0.0
2025-12-10 00:00:00-05:00,114.87957027097129,115.75598625806414,112.52919437549832,112.71842193603516,22859600,0.0,0.0
2025-12-11 00:00:00-05:00,112.67859041226335,115.39746023495638,112.3897721821399,115.04888153076172,21586600,0.0,0.0
2025-12-12 00:00:00-05:00,115.02393772276594,116.71047125049289,114.78442378569177,116.46098327636719,19092400,0.235,0.0
2025-12-15 00:00:00-05:00,116.69051679606929,117.20944843767772,115.40315792232073,116.5508041381836,18713700,0.0,0.0
2025-12-16 00:00:00-05:00,116.34123689290664,116.6406179012423,114.7145703872507,115.18360900878906,19642300,0.0,0.0
2025-12-17 00:00:00-05:00,114.96406162347056,116.15162688067603,114.83433061089475,115.42312622070312,16177800,0.0,0.0
2025-12-18 00:00:00-05:00,114.77444976117525,116.24144026739755,114.37526747977678,114.59481811523438,21476700,0.0,0.0
2025-12-19 00:00:00-05:00,114.90418713191055,115.04389979607409,113.29748388026054,114.12578582763672,50043800,0.0,0.0
2025-12-22 00:00:00-05:00,113.77650062864096,114.08586328770025,111.99016577665657,112.369384765625,21473900,0.0,0.0
2025-12-23 00:00:00-05:00,111.76063073363592,112.11989402540173,110.47327187376987,110.67286682128906,20319900,0.0,0.0
2025-12-24 00:00:00-05:00,110.67287135903594,111.4812099917677,110.32358970376721,111.38141632080078,9009600,0.0,0.0
2025-12-26 00:00:00-05:00,111.4911908568651,111.74067883940776,111.13192755290216,111.51114654541016,9003800,0.0,0.0
2025-12-29 00:00:00-05:00,111.3614527739745,112.54901801305121,111.34149708533253,112.29953002929688,12979600,0.0,0.0
2025-12-30 00:00:00-05:00,111.66084329929174,112.45920790639306,111.61094265618446,111.69078063964844,11730600,0.0,0.0
2025-12-31 00:00:00-05:00,111.50117568205769,112.02010735046017,111.0920117244312,111.18183135986328,11487400,0.0,0.0
2026-01-02 00:00:00-05:00,111.20178248601762,112.55899770309539,110.89241982795849,112.52906036376953,14306600,0.0,0.0
2026-01-05 00:00:00-05:00,112.58893944787128,113.49707938305757,111.92031346420157,112.47916412353516,19557600,0.0,0.0
2026-01-06 00:00:00-05:00,112.1697981407313,114.55490263765262,111.76063419596765,114.10581970214844,20120800,0.0,0.0
2026-01-07 00:00:00-05:00,113.95613393475905,114.49502889350381,111.87041043070417,112.48914337158203,23306000,0.0,0.0
2026-01-08 00:00:00-05:00,111.06207146129464,113.23760697829809,109.58509925140599,112.83842468261719,24058300,0.0,0.0
2026-01-09 00:00:00-05:00,112.0300855189468,115.22352864160858,112.0300855189468,114.2954330444336,21902900,0.0,0.0
2026-01-12 00:00:00-05:00,117.25935491681716,118.59660688423803,116.17159093858102,117.7283935546875,49182100,0.0,0.0
2026-01-13 00:00:00-05:00,117.64855238837703,120.26318918526222,117.48888403877793,120.11349487304688,31222100,0.0,0.0
2026-01-14 00:00:00-05:00,119.94384561929998,120.99169058379535,118.78621771897858,119.79415130615234,32764000,0.0,0.0
2026-01-15 00:00:00-05:00,119.73427283359305,120.62244941936025,118.48683295315949,118.95586395263672,34559400,0.0,0.0
2026-01-16 00:00:00-05:00,118.42695235578996,120.3529998632848,116.66058080988404,119.45484161376953,415144600,0.0,0.0
2026-01-20 00:00:00-05:00,120.64240868956938,121.37091695143212,117.36912756432268,118.46687316894531,45334000,0.0,0.0
2026-01-21 00:00:00-05:00,117.83816233529332,120.24322245831728,117.30924904579618,119.11553955078125,34811700,0.0,0.0
2026-01-22 00:00:00-05:00,119.04568534084294,119.27521001852101,117.40904480265135,117.58867645263672,24547300,0.0,0.0
2026-01-23 00:00:00-05:00,117.92797764364332,118.36707892888765,116.90008837479316,117.48888397216797,20806900,0.0,0.0
2026-01-26 00:00:00-05:00,117.5687131092312,118.60658401836317,117.14957513066894,117.39906311035156,19552200,0.0,0.0
2026-01-27 00:00:00-05:00,117.25935112959922,117.38908213882834,115.24349159215296,116.70050048828125,22968600,0.0,0.0
2026-01-28 00:00:00-05:00,116.40110938043122,117.21942963650648,115.63268976502361,116.33125305175781,16342000,0.0,0.0
2026-01-29 00:00:00-05:00,116.21149984704718,117.41902838915613,115.83228085250235,117.16954040527344,16381100,0.0,0.0
2026-01-30 00:00:00-05:00,116.67055999654163,119.16543974040299,116.36118973094007,118.89598846435547,22215400,0.0,0.0
2026-02-02 00:00:00-05:00,119.25525740074653,123.94562849568666,118.80618207110491,123.80591583251953,31210100,0.0,0.0
2026-02-03 00:00:00-05:00,123.39675813694187,127.90749752765285,123.39675813694187,127.44844055175781,32018700,0.0,0.0
2026-02-04 00:00:00-05:00,127.86758499754797,129.14496224309005,126.82970646833382,127.73784637451172,27531800,0.0,0.0
2026-02-05 00:00:00-05:00,128.3166637851512,129.33457903966146,126.3007965788767,126.68002319335938,30517800,0.0,0.0
2026-02-06 00:00:00-05:00,127.02930626416247,131.43027046114787,126.78979992493511,130.9113311767578,26593400,0.0,0.0
2026-02-09 00:00:00-05:00,131.15084646648913,131.52008382369277,127.82766456904042,128.75576782226562,27197300,0.0,0.0
2026-02-10 00:00:00-05:00,128.67592377764763,129.07509845704115,126.13114332078464,126.44050598144531,24662000,0.0,0.0
2026-02-11 00:00:00-05:00,126.44050360504677,129.47428593055534,126.37064727608893,128.5062713623047,19232100,0.0,0.0
2026-02-12 00:00:00-05:00,129.11501774927058,134.21455241153873,129.0451538091875,133.3662872314453,33382700,0.0,0.0
2026-02-13 00:00:00-05:00,132.42821845480893,134.37422167852225,131.48016716402944,133.61578369140625,24131200,0.0,0.0
2026-02-17 00:00:00-05:00,132.8373748576195,134.4141406494094,127.89751611565669,128.5861053466797,37995900,0.0,0.0
